type,month,benchmark,price_index,area
Apartment,2006-02-01,159000,114.8,Maple Ridge
Apartment,2006-02-01,209700,119.4,New Westminster
Apartment,2006-02-01,281400,114.5,North Vancouver
Apartment,2006-02-01,194200,114.8,Pitt Meadows
Apartment,2006-02-01,196300,116.4,Port Coquitlam
Apartment,2006-02-01,287500,119.8,Port Moody
Apartment,2006-02-01,277600,117.2,Richmond
Apartment,2006-02-01,229200,110.4,Squamish
Apartment,2006-02-01,269600,113.7,Tsawwassen
Apartment,2006-02-01,220600,121.7,Vancouver East
Apartment,2006-02-01,372900,120.7,Vancouver West
Apartment,2006-02-01,514500,112.4,West Vancouver
Apartment,2006-02-01,339800,111.4,Whistler
Residential  - all types,2006-01-01,434900,113.8,Greater Vancouver
Residential  - all types,2006-01-01,522100,113.2,Bowen Island
Residential  - all types,2006-01-01,412300,113.8,Burnaby East
Residential  - all types,2006-01-01,375300,112.8,Burnaby North
Residential  - all types,2006-01-01,402900,113.9,Burnaby South
Residential  - all types,2006-01-01,379600,112.3,Coquitlam
Residential  - all types,2006-01-01,401900,111.8,Ladner
Residential  - all types,2006-01-01,402600,113.5,Lower Mainland
Residential  - all types,2006-01-01,324100,109.5,Maple Ridge
Residential  - all types,2006-01-01,270700,115.3,New Westminster
Residential  - all types,2006-01-01,495500,111.8,North Vancouver
Residential  - all types,2006-01-01,301700,110.4,Pitt Meadows
Residential  - all types,2006-01-01,318600,112.9,Port Coquitlam
Residential  - all types,2006-01-01,414800,114.7,Port Moody
Residential  - all types,2006-01-01,391700,113.5,Richmond
Residential  - all types,2006-01-01,332300,108.3,Squamish
Residential  - all types,2006-01-01,328000,114.9,Sunshine Coast
Residential  - all types,2006-01-01,451500,113.1,Tsawwassen
Residential  - all types,2006-01-01,396000,116.0,Vancouver East
Residential  - all types,2006-01-01,549900,115.9,Vancouver West
Residential  - all types,2006-01-01,1053000,113.0,West Vancouver
Residential  - all types,2006-01-01,464000,107.8,Whistler
Detached,2006-01-01,609400,112.4,Greater Vancouver
Detached,2006-01-01,522100,113.2,Bowen Island
Detached,2006-01-01,509800,114.0,Burnaby East
Detached,2006-01-01,579700,112.1,Burnaby North
Detached,2006-01-01,598100,114.5,Burnaby South
Detached,2006-01-01,502300,111.3,Coquitlam
Detached,2006-01-01,462500,111.6,Ladner
Detached,2006-01-01,528700,112.3,Lower Mainland
Detached,2006-01-01,380500,108.4,Maple Ridge
Detached,2006-01-01,456700,113.3,New Westminster
Detached,2006-01-01,697300,111.0,North Vancouver
Detached,2006-01-01,388100,109.4,Pitt Meadows
Detached,2006-01-01,418000,111.5,Port Coquitlam
Detached,2006-01-01,610300,112.7,Port Moody
Detached,2006-01-01,565900,113.5,Richmond
Detached,2006-01-01,412700,109.7,Squamish
Detached,2006-01-01,328000,114.9,Sunshine Coast
Detached,2006-01-01,527600,113.6,Tsawwassen
Detached,2006-01-01,514400,113.7,Vancouver East
Detached,2006-01-01,1103600,113.3,Vancouver West
Detached,2006-01-01,1191800,113.3,West Vancouver
Detached,2006-01-01,784600,108.6,Whistler
Townhouse,2006-01-01,347200,112.2,Greater Vancouver
Townhouse,2006-01-01,310300,111.3,Burnaby East
Townhouse,2006-01-01,300600,112.1,Burnaby North
Townhouse,2006-01-01,306600,110.0,Burnaby South
Townhouse,2006-01-01,308100,113.2,Coquitlam
Townhouse,2006-01-01,339200,112.4,Ladner
Townhouse,2006-01-01,308900,111.8,Lower Mainland
Townhouse,2006-01-01,229100,111.3,Maple Ridge
Townhouse,2006-01-01,296000,111.2,New Westminster
Townhouse,2006-01-01,464200,111.1,North Vancouver
Townhouse,2006-01-01,255400,110.5,Pitt Meadows
Townhouse,2006-01-01,300400,113.9,Port Coquitlam
Townhouse,2006-01-01,335900,113.5,Port Moody
Townhouse,2006-01-01,346500,112.0,Richmond
Townhouse,2006-01-01,286300,103.9,Squamish
Townhouse,2006-01-01,340100,112.4,Tsawwassen
Townhouse,2006-01-01,361300,119.1,Vancouver East
Townhouse,2006-01-01,497300,112.5,Vancouver West
Townhouse,2006-01-01,387000,103.5,Whistler
Townhouse,2006-01-01,287800,115.7,Greater Vancouver
Townhouse,2006-01-01,311400,118.2,Burnaby East
Apartment,2006-01-01,287800,115.7,Greater Vancouver
Apartment,2006-01-01,311400,118.2,Burnaby East
Apartment,2006-01-01,269000,113.7,Burnaby North
Apartment,2006-01-01,285900,114.8,Burnaby South
Apartment,2006-01-01,206500,113.7,Coquitlam
Apartment,2006-01-01,236100,111.9,Ladner
Apartment,2006-01-01,265500,115.9,Lower Mainland
Apartment,2006-01-01,155800,112.5,Maple Ridge
Apartment,2006-01-01,204400,116.4,New Westminster
Apartment,2006-01-01,277400,112.9,North Vancouver
Apartment,2006-01-01,190400,112.5,Pitt Meadows
Apartment,2006-01-01,192600,114.2,Port Coquitlam
Apartment,2006-01-01,282700,117.8,Port Moody
Apartment,2006-01-01,270900,114.4,Richmond
Apartment,2006-01-01,227200,109.4,Squamish
Apartment,2006-01-01,265400,111.9,Tsawwassen
Apartment,2006-01-01,215500,118.9,Vancouver East
Apartment,2006-01-01,362100,117.2,Vancouver West
Apartment,2006-01-01,509900,111.4,West Vancouver
Apartment,2006-01-01,338600,111.0,Whistler
Residential  - all types,2005-12-01,426900,111.7,Greater Vancouver
Residential  - all types,2005-12-01,510100,110.6,Bowen Island
Residential  - all types,2005-12-01,403900,111.5,Burnaby East
Residential  - all types,2005-12-01,367700,110.5,Burnaby North
Residential  - all types,2005-12-01,395500,111.8,Burnaby South
Residential  - all types,2005-12-01,373200,110.4,Coquitlam
Residential  - all types,2005-12-01,396100,110.2,Ladner
Residential  - all types,2005-12-01,395500,111.5,Lower Mainland
Residential  - all types,2005-12-01,319000,107.8,Maple Ridge
Residential  - all types,2005-12-01,264100,112.5,New Westminster
Residential  - all types,2005-12-01,487500,110.0,North Vancouver
Residential  - all types,2005-12-01,295400,108.1,Pitt Meadows
Residential  - all types,2005-12-01,312900,110.9,Port Coquitlam
Residential  - all types,2005-12-01,407600,112.7,Port Moody
Residential  - all types,2005-12-01,383800,111.2,Richmond
Residential  - all types,2005-12-01,329300,107.3,Squamish
Residential  - all types,2005-12-01,320000,112.1,Sunshine Coast
Residential  - all types,2005-12-01,445100,111.5,Tsawwassen
Residential  - all types,2005-12-01,387500,113.5,Vancouver East
Residential  - all types,2005-12-01,542300,114.3,Vancouver West
Residential  - all types,2005-12-01,1032500,110.8,West Vancouver
Residential  - all types,2005-12-01,461800,107.3,Whistler
Detached,2005-12-01,597400,110.2,Greater Vancouver
Detached,2005-12-01,510100,110.6,Bowen Island
Detached,2005-12-01,499100,111.6,Burnaby East
Detached,2005-12-01,570400,110.3,Burnaby North
Detached,2005-12-01,585600,112.1,Burnaby South
Detached,2005-12-01,494700,109.6,Coquitlam
Detached,2005-12-01,457500,110.4,Ladner
Detached,2005-12-01,519300,110.3,Lower Mainland
Detached,2005-12-01,374900,106.8,Maple Ridge
Detached,2005-12-01,447000,110.9,New Westminster
Detached,2005-12-01,684100,108.9,North Vancouver
Detached,2005-12-01,380600,107.3,Pitt Meadows
Detached,2005-12-01,410100,109.4,Port Coquitlam
Detached,2005-12-01,601600,111.1,Port Moody
Detached,2005-12-01,554400,111.2,Richmond
Detached,2005-12-01,408200,108.5,Squamish
Detached,2005-12-01,320000,112.1,Sunshine Coast
Detached,2005-12-01,520600,112.1,Tsawwassen
Detached,2005-12-01,503100,111.2,Vancouver East
Detached,2005-12-01,1079200,110.8,Vancouver West
Detached,2005-12-01,1165500,110.8,West Vancouver
Detached,2005-12-01,774500,107.2,Whistler
Townhouse,2005-12-01,341300,110.3,Greater Vancouver
Townhouse,2005-12-01,304700,109.3,Burnaby East
Townhouse,2005-12-01,292800,109.2,Burnaby North
Townhouse,2005-12-01,301800,108.3,Burnaby South
Townhouse,2005-12-01,302700,111.2,Coquitlam
Townhouse,2005-12-01,331400,109.8,Ladner
Townhouse,2005-12-01,303600,109.9,Lower Mainland
Townhouse,2005-12-01,225400,109.5,Maple Ridge
Townhouse,2005-12-01,288300,108.3,New Westminster
Townhouse,2005-12-01,457500,109.5,North Vancouver
Townhouse,2005-12-01,248900,107.7,Pitt Meadows
Townhouse,2005-12-01,295400,112.0,Port Coquitlam
Townhouse,2005-12-01,329400,111.3,Port Moody
Townhouse,2005-12-01,341200,110.3,Richmond
Townhouse,2005-12-01,284400,103.2,Squamish
Townhouse,2005-12-01,332200,109.8,Tsawwassen
Townhouse,2005-12-01,355800,117.3,Vancouver East
Townhouse,2005-12-01,490300,110.9,Vancouver West
Townhouse,2005-12-01,387000,103.5,Whistler
Townhouse,2005-12-01,283000,113.8,Greater Vancouver
Townhouse,2005-12-01,305300,115.9,Burnaby East
Apartment,2005-12-01,283000,113.8,Greater Vancouver
Apartment,2005-12-01,305300,115.9,Burnaby East
Apartment,2005-12-01,263100,111.2,Burnaby North
Apartment,2005-12-01,280900,112.8,Burnaby South
Apartment,2005-12-01,202500,111.5,Coquitlam
Apartment,2005-12-01,232300,110.1,Ladner
Apartment,2005-12-01,260900,113.9,Lower Mainland
Apartment,2005-12-01,152600,110.2,Maple Ridge
Apartment,2005-12-01,199300,113.5,New Westminster
Apartment,2005-12-01,273700,111.4,North Vancouver
Apartment,2005-12-01,186500,110.2,Pitt Meadows
Apartment,2005-12-01,188900,112.0,Port Coquitlam
Apartment,2005-12-01,278100,115.9,Port Moody
Apartment,2005-12-01,264500,111.7,Richmond
Apartment,2005-12-01,225100,108.4,Squamish
Apartment,2005-12-01,261100,110.1,Tsawwassen
Apartment,2005-12-01,210600,116.2,Vancouver East
Apartment,2005-12-01,358100,115.9,Vancouver West
Apartment,2005-12-01,505300,110.4,West Vancouver
Apartment,2005-12-01,337100,110.5,Whistler
Residential  - all types,2005-11-01,423400,110.8,Greater Vancouver
Residential  - all types,2005-11-01,513800,111.4,Bowen Island
Residential  - all types,2005-11-01,401400,110.8,Burnaby East
Residential  - all types,2005-11-01,366000,110.0,Burnaby North
Residential  - all types,2005-11-01,391600,110.7,Burnaby South
Residential  - all types,2005-11-01,369100,109.2,Coquitlam
Residential  - all types,2005-11-01,391800,109.0,Ladner
Residential  - all types,2005-11-01,391900,110.5,Lower Mainland
Residential  - all types,2005-11-01,316700,107.0,Maple Ridge
Residential  - all types,2005-11-01,262000,111.6,New Westminster
Residential  - all types,2005-11-01,485300,109.5,North Vancouver
Residential  - all types,2005-11-01,293200,107.3,Pitt Meadows
Residential  - all types,2005-11-01,309600,109.7,Port Coquitlam
Residential  - all types,2005-11-01,402200,111.2,Port Moody
Residential  - all types,2005-11-01,380000,110.1,Richmond
Residential  - all types,2005-11-01,328600,107.1,Squamish
Residential  - all types,2005-11-01,323100,113.2,Sunshine Coast
Residential  - all types,2005-11-01,441500,110.6,Tsawwassen
Residential  - all types,2005-11-01,384400,112.6,Vancouver East
Residential  - all types,2005-11-01,536700,113.1,Vancouver West
Residential  - all types,2005-11-01,1030600,110.6,West Vancouver
Residential  - all types,2005-11-01,458400,106.5,Whistler
Detached,2005-11-01,593100,109.4,Greater Vancouver
Detached,2005-11-01,513800,111.4,Bowen Island
Detached,2005-11-01,494600,110.6,Burnaby East
Detached,2005-11-01,567300,109.7,Burnaby North
Detached,2005-11-01,576700,110.4,Burnaby South
Detached,2005-11-01,489300,108.4,Coquitlam
Detached,2005-11-01,452500,109.2,Ladner
Detached,2005-11-01,515100,109.4,Lower Mainland
Detached,2005-11-01,372800,106.2,Maple Ridge
Detached,2005-11-01,443400,110.0,New Westminster
Detached,2005-11-01,679700,108.2,North Vancouver
Detached,2005-11-01,377400,106.4,Pitt Meadows
Detached,2005-11-01,406400,108.4,Port Coquitlam
Detached,2005-11-01,593500,109.6,Port Moody
Detached,2005-11-01,549900,110.3,Richmond
Detached,2005-11-01,410500,109.1,Squamish
Detached,2005-11-01,323100,113.2,Sunshine Coast
Detached,2005-11-01,516900,111.3,Tsawwassen
Detached,2005-11-01,498600,110.2,Vancouver East
Detached,2005-11-01,1069500,109.8,Vancouver West
Detached,2005-11-01,1162300,110.5,West Vancouver
Detached,2005-11-01,773700,107.1,Whistler
Townhouse,2005-11-01,338200,109.3,Greater Vancouver
Townhouse,2005-11-01,303100,108.7,Burnaby East
Townhouse,2005-11-01,292800,109.2,Burnaby North
Townhouse,2005-11-01,300200,107.7,Burnaby South
Townhouse,2005-11-01,299100,109.9,Coquitlam
Townhouse,2005-11-01,327800,108.6,Ladner
Townhouse,2005-11-01,300900,108.9,Lower Mainland
Townhouse,2005-11-01,223800,108.7,Maple Ridge
Townhouse,2005-11-01,287500,108.0,New Westminster
Townhouse,2005-11-01,455800,109.1,North Vancouver
Townhouse,2005-11-01,248000,107.3,Pitt Meadows
Townhouse,2005-11-01,291400,110.5,Port Coquitlam
Townhouse,2005-11-01,327600,110.7,Port Moody
Townhouse,2005-11-01,336900,108.9,Richmond
Townhouse,2005-11-01,282700,102.6,Squamish
Townhouse,2005-11-01,328600,108.6,Tsawwassen
Townhouse,2005-11-01,350000,115.4,Vancouver East
Townhouse,2005-11-01,486300,110.0,Vancouver West
Townhouse,2005-11-01,384800,102.9,Whistler
Townhouse,2005-11-01,280300,112.7,Greater Vancouver
Townhouse,2005-11-01,304000,115.4,Burnaby East
Apartment,2005-11-01,280300,112.7,Greater Vancouver
Apartment,2005-11-01,304000,115.4,Burnaby East
Apartment,2005-11-01,261400,110.5,Burnaby North
Apartment,2005-11-01,278900,112.0,Burnaby South
Apartment,2005-11-01,200200,110.2,Coquitlam
Apartment,2005-11-01,229300,108.7,Ladner
Apartment,2005-11-01,258400,112.8,Lower Mainland
Apartment,2005-11-01,151100,109.1,Maple Ridge
Apartment,2005-11-01,197500,112.5,New Westminster
Apartment,2005-11-01,272300,110.8,North Vancouver
Apartment,2005-11-01,184600,109.1,Pitt Meadows
Apartment,2005-11-01,187100,110.9,Port Coquitlam
Apartment,2005-11-01,272600,113.6,Port Moody
Apartment,2005-11-01,262200,110.7,Richmond
Apartment,2005-11-01,222800,107.3,Squamish
Apartment,2005-11-01,257800,108.7,Tsawwassen
Apartment,2005-11-01,209500,115.6,Vancouver East
Apartment,2005-11-01,354400,114.7,Vancouver West
Apartment,2005-11-01,505800,110.5,West Vancouver
Apartment,2005-11-01,333100,109.2,Whistler
Residential  - all types,2005-10-01,420400,110.0,Greater Vancouver
Residential  - all types,2005-10-01,518000,112.3,Bowen Island
Residential  - all types,2005-10-01,399200,110.2,Burnaby East
Residential  - all types,2005-10-01,364000,109.4,Burnaby North
Residential  - all types,2005-10-01,388100,109.7,Burnaby South
Residential  - all types,2005-10-01,365100,108.0,Coquitlam
Residential  - all types,2005-10-01,387500,107.8,Ladner
Residential  - all types,2005-10-01,388700,109.6,Lower Mainland
Residential  - all types,2005-10-01,314600,106.3,Maple Ridge
Residential  - all types,2005-10-01,260200,110.8,New Westminster
Residential  - all types,2005-10-01,482700,108.9,North Vancouver
Residential  - all types,2005-10-01,291000,106.5,Pitt Meadows
Residential  - all types,2005-10-01,306200,108.5,Port Coquitlam
Residential  - all types,2005-10-01,397100,109.8,Port Moody
Residential  - all types,2005-10-01,376500,109.1,Richmond
Residential  - all types,2005-10-01,328000,106.9,Squamish
Residential  - all types,2005-10-01,326200,114.3,Sunshine Coast
Residential  - all types,2005-10-01,437500,109.6,Tsawwassen
Residential  - all types,2005-10-01,381400,111.7,Vancouver East
Residential  - all types,2005-10-01,533300,112.4,Vancouver West
Residential  - all types,2005-10-01,1027800,110.3,West Vancouver
Residential  - all types,2005-10-01,454900,105.7,Whistler
Detached,2005-10-01,588800,108.6,Greater Vancouver
Detached,2005-10-01,518000,112.3,Bowen Island
Detached,2005-10-01,490600,109.7,Burnaby East
Detached,2005-10-01,564700,109.2,Burnaby North
Detached,2005-10-01,567800,108.7,Burnaby South
Detached,2005-10-01,484300,107.3,Coquitlam
Detached,2005-10-01,448000,108.1,Ladner
Detached,2005-10-01,511300,108.6,Lower Mainland
Detached,2005-10-01,370300,105.5,Maple Ridge
Detached,2005-10-01,440200,109.2,New Westminster
Detached,2005-10-01,675300,107.5,North Vancouver
Detached,2005-10-01,374200,105.5,Pitt Meadows
Detached,2005-10-01,402600,107.4,Port Coquitlam
Detached,2005-10-01,584800,108.0,Port Moody
Detached,2005-10-01,545400,109.4,Richmond
Detached,2005-10-01,412700,109.7,Squamish
Detached,2005-10-01,326300,114.3,Sunshine Coast
Detached,2005-10-01,513700,110.6,Tsawwassen
Detached,2005-10-01,494000,109.2,Vancouver East
Detached,2005-10-01,1059700,108.8,Vancouver West
Detached,2005-10-01,1160200,110.3,West Vancouver
Detached,2005-10-01,772300,106.9,Whistler
Townhouse,2005-10-01,335400,108.4,Greater Vancouver
Townhouse,2005-10-01,301700,108.2,Burnaby East
Townhouse,2005-10-01,292800,109.2,Burnaby North
Townhouse,2005-10-01,298500,107.1,Burnaby South
Townhouse,2005-10-01,295600,108.6,Coquitlam
Townhouse,2005-10-01,324400,107.5,Ladner
Townhouse,2005-10-01,298100,107.9,Lower Mainland
Townhouse,2005-10-01,222100,107.9,Maple Ridge
Townhouse,2005-10-01,287000,107.8,New Westminster
Townhouse,2005-10-01,453700,108.6,North Vancouver
Townhouse,2005-10-01,247300,107.0,Pitt Meadows
Townhouse,2005-10-01,287400,109.0,Port Coquitlam
Townhouse,2005-10-01,325800,110.1,Port Moody
Townhouse,2005-10-01,332500,107.5,Richmond
Townhouse,2005-10-01,281300,102.1,Squamish
Townhouse,2005-10-01,325300,107.5,Tsawwassen
Townhouse,2005-10-01,344300,113.5,Vancouver East
Townhouse,2005-10-01,482800,109.2,Vancouver West
Townhouse,2005-10-01,382600,102.3,Whistler
Townhouse,2005-10-01,278500,112.0,Greater Vancouver
Townhouse,2005-10-01,302700,114.9,Burnaby East
Apartment,2005-10-01,278500,112.0,Greater Vancouver
Apartment,2005-10-01,302700,114.9,Burnaby East
Apartment,2005-10-01,259800,109.8,Burnaby North
Apartment,2005-10-01,277000,111.2,Burnaby South
Apartment,2005-10-01,197800,108.9,Coquitlam
Apartment,2005-10-01,226600,107.4,Ladner
Apartment,2005-10-01,256300,111.9,Lower Mainland
Apartment,2005-10-01,149400,107.9,Maple Ridge
Apartment,2005-10-01,196000,111.6,New Westminster
Apartment,2005-10-01,271000,110.3,North Vancouver
Apartment,2005-10-01,182600,107.9,Pitt Meadows
Apartment,2005-10-01,185200,109.8,Port Coquitlam
Apartment,2005-10-01,267100,111.3,Port Moody
Apartment,2005-10-01,260000,109.8,Richmond
Apartment,2005-10-01,220300,106.1,Squamish
Apartment,2005-10-01,254700,107.4,Tsawwassen
Apartment,2005-10-01,208600,115.1,Vancouver East
Apartment,2005-10-01,352200,114.0,Vancouver West
Apartment,2005-10-01,505800,110.5,West Vancouver
Apartment,2005-10-01,329400,108.0,Whistler
Residential  - all types,2005-09-01,417700,109.3,Greater Vancouver
Residential  - all types,2005-09-01,521700,113.1,Bowen Island
Residential  - all types,2005-09-01,396700,109.5,Burnaby East
Residential  - all types,2005-09-01,362400,108.9,Burnaby North
Residential  - all types,2005-09-01,384500,108.7,Burnaby South
Residential  - all types,2005-09-01,361000,106.8,Coquitlam
Residential  - all types,2005-09-01,383600,106.7,Ladner
Residential  - all types,2005-09-01,385900,108.8,Lower Mainland
Residential  - all types,2005-09-01,312500,105.6,Maple Ridge
Residential  - all types,2005-09-01,258000,109.9,New Westminster
Residential  - all types,2005-09-01,480000,108.3,North Vancouver
Residential  - all types,2005-09-01,288800,105.7,Pitt Meadows
Residential  - all types,2005-09-01,303100,107.4,Port Coquitlam
Residential  - all types,2005-09-01,391700,108.3,Port Moody
